6317,"Date:  Tue, 28 Jul 2020 02:56:58 GMT2 days ago",3500729, 25.26x
6316,"Date:  Tue, 28 Jul 2020 02:57:53 GMT2 days ago",3500730, 1.22x
6315,"Date:  Tue, 28 Jul 2020 02:58:04 GMT2 days ago",3500731, 1.17x
6314,"Date:  Tue, 28 Jul 2020 02:58:15 GMT2 days ago",3500732, 1.91x
6313,"Date:  Tue, 28 Jul 2020 02:58:32 GMT2 days ago",3500733, 1.94x
6312,"Date:  Tue, 28 Jul 2020 02:58:50 GMT2 days ago",3500734, 1.41x
6311,"Date:  Tue, 28 Jul 2020 02:59:04 GMT2 days ago",3500735, 6.36x
6310,"Date:  Tue, 28 Jul 2020 02:59:38 GMT2 days ago",3500736, 2.1x
6309,"Date:  Tue, 28 Jul 2020 02:59:58 GMT2 days ago",3500737, 4.38x
6308,"Date:  Tue, 28 Jul 2020 03:00:27 GMT2 days ago",3500738, 3.99x
6307,"Date:  Tue, 28 Jul 2020 03:00:56 GMT2 days ago",3500739, 2.55x
6306,"Date:  Tue, 28 Jul 2020 03:01:17 GMT2 days ago",3500740, 1.17x
6305,"Date:  Tue, 28 Jul 2020 03:01:28 GMT2 days ago",3500741, 1.16x
6304,"Date:  Tue, 28 Jul 2020 03:01:39 GMT2 days ago",3500742, 5.67x
6303,"Date:  Tue, 28 Jul 2020 03:02:12 GMT2 days ago",3500743, 1.16x
6302,"Date:  Tue, 28 Jul 2020 03:02:22 GMT2 days ago",3500744, 1.23x
6301,"Date:  Tue, 28 Jul 2020 03:02:34 GMT2 days ago",3500745, 1.02x
6300,"Date:  Tue, 28 Jul 2020 03:02:42 GMT2 days ago",3500746, 15.26x
6299,"Date:  Tue, 28 Jul 2020 03:03:30 GMT2 days ago",3500747, 9.53x
6298,"Date:  Tue, 28 Jul 2020 03:04:11 GMT2 days ago",3500748, 2.06x
6297,"Date:  Tue, 28 Jul 2020 03:04:29 GMT2 days ago",3500749, 1.22x
6296,"Date:  Tue, 28 Jul 2020 03:04:41 GMT2 days ago",3500750, 17.31x
6295,"Date:  Tue, 28 Jul 2020 03:05:30 GMT2 days ago",3500751, 20.58x
6294,"Date:  Tue, 28 Jul 2020 03:06:22 GMT2 days ago",3500752, 1.08x
6293,"Date:  Tue, 28 Jul 2020 03:06:32 GMT2 days ago",3500753, 4.14x
6292,"Date:  Tue, 28 Jul 2020 03:07:00 GMT2 days ago",3500754, 2.15x
6291,"Date:  Tue, 28 Jul 2020 03:07:20 GMT2 days ago",3500755, 35.12x
6290,"Date:  Tue, 28 Jul 2020 03:08:19 GMT2 days ago",3500756, 20.45x
6289,"Date:  Tue, 28 Jul 2020 03:09:11 GMT2 days ago",3500757, 1.84x
6288,"Date:  Tue, 28 Jul 2020 03:09:28 GMT2 days ago",3500758, 4.48x
6287,"Date:  Tue, 28 Jul 2020 03:09:58 GMT2 days ago",3500759, 1.12x
6286,"Date:  Tue, 28 Jul 2020 03:10:08 GMT2 days ago",3500760, 3.57x
6285,"Date:  Tue, 28 Jul 2020 03:10:35 GMT2 days ago",3500761, 3.53x
6284,"Date:  Tue, 28 Jul 2020 03:11:02 GMT2 days ago",3500762, 1.12x
6283,"Date:  Tue, 28 Jul 2020 03:11:12 GMT2 days ago",3500763, 1.07x
6282,"Date:  Tue, 28 Jul 2020 03:11:21 GMT2 days ago",3500764, 1.57x
6281,"Date:  Tue, 28 Jul 2020 03:11:36 GMT2 days ago",3500765, 5.66x
6280,"Date:  Tue, 28 Jul 2020 03:12:09 GMT2 days ago",3500766, 3.01x
6279,"Date:  Tue, 28 Jul 2020 03:12:33 GMT2 days ago",3500767, 1.19x
6278,"Date:  Tue, 28 Jul 2020 03:12:44 GMT2 days ago",3500768, 8.89x
6277,"Date:  Tue, 28 Jul 2020 03:13:23 GMT2 days ago",3500769, 1.53x
6276,"Date:  Tue, 28 Jul 2020 03:13:38 GMT2 days ago",3500770, 6910.09x
6275,"Date:  Tue, 28 Jul 2020 03:15:54 GMT2 days ago",3500771, 1.44x
6274,"Date:  Tue, 28 Jul 2020 03:16:08 GMT2 days ago",3500772, 9.75x
6273,"Date:  Tue, 28 Jul 2020 03:16:49 GMT2 days ago",3500773, 1.41x
6272,"Date:  Tue, 28 Jul 2020 03:17:02 GMT2 days ago",3500774, 29.39x
6271,"Date:  Tue, 28 Jul 2020 03:17:59 GMT2 days ago",3500775, 1.03x
6270,"Date:  Tue, 28 Jul 2020 03:18:08 GMT2 days ago",3500776, 1.67x
6269,"Date:  Tue, 28 Jul 2020 03:18:24 GMT2 days ago",3500777, 1.65x
6268,"Date:  Tue, 28 Jul 2020 03:18:39 GMT2 days ago",3500778, 1.6x
6267,"Date:  Tue, 28 Jul 2020 03:18:54 GMT2 days ago",3500779, 1.28x
6266,"Date:  Tue, 28 Jul 2020 03:19:06 GMT2 days ago",3500780, 1.43x
6265,"Date:  Tue, 28 Jul 2020 03:19:20 GMT2 days ago",3500781, 3.63x
6264,"Date:  Tue, 28 Jul 2020 03:19:47 GMT2 days ago",3500782, 1.67x
6263,"Date:  Tue, 28 Jul 2020 03:20:03 GMT2 days ago",3500783, 15.84x
6262,"Date:  Tue, 28 Jul 2020 03:20:51 GMT2 days ago",3500784, 2.33x
6261,"Date:  Tue, 28 Jul 2020 03:21:11 GMT2 days ago",3500785, 1.13x
6260,"Date:  Tue, 28 Jul 2020 03:21:21 GMT2 days ago",3500786, 1.41x
6259,"Date:  Tue, 28 Jul 2020 03:21:35 GMT2 days ago",3500787, 2.21x
6258,"Date:  Tue, 28 Jul 2020 03:21:55 GMT2 days ago",3500788, 1.35x
6257,"Date:  Tue, 28 Jul 2020 03:22:07 GMT2 days ago",3500789, 1.89x
6256,"Date:  Tue, 28 Jul 2020 03:22:25 GMT2 days ago",3500790, 1.55x
6255,"Date:  Tue, 28 Jul 2020 03:22:40 GMT2 days ago",3500791, 23.46x
6254,"Date:  Tue, 28 Jul 2020 03:23:34 GMT2 days ago",3500792, 3.22x
6253,"Date:  Tue, 28 Jul 2020 03:23:59 GMT2 days ago",3500793, 70.65x
6252,"Date:  Tue, 28 Jul 2020 03:25:08 GMT2 days ago",3500794, 15.44x
6251,"Date:  Tue, 28 Jul 2020 03:25:56 GMT2 days ago",3500795, 3.11x
6250,"Date:  Tue, 28 Jul 2020 03:26:21 GMT2 days ago",3500796, 1.76x
6249,"Date:  Tue, 28 Jul 2020 03:26:37 GMT2 days ago",3500797, 1.83x
6248,"Date:  Tue, 28 Jul 2020 03:26:54 GMT2 days ago",3500798, 37.04x
6247,"Date:  Tue, 28 Jul 2020 03:27:55 GMT2 days ago",3500799, 1.43x
6246,"Date:  Tue, 28 Jul 2020 03:28:08 GMT2 days ago",3500800, 1.68x
6245,"Date:  Tue, 28 Jul 2020 03:28:24 GMT2 days ago",3500801, 1.09x
6244,"Date:  Tue, 28 Jul 2020 03:28:34 GMT2 days ago",3500802, 5.71x
6243,"Date:  Tue, 28 Jul 2020 03:29:07 GMT2 days ago",3500803, 8.56x
6242,"Date:  Tue, 28 Jul 2020 03:29:47 GMT2 days ago",3500804, 2.12x
6241,"Date:  Tue, 28 Jul 2020 03:30:06 GMT2 days ago",3500805, 4.99x
6240,"Date:  Tue, 28 Jul 2020 03:30:37 GMT2 days ago",3500806, 1.18x
6239,"Date:  Tue, 28 Jul 2020 03:30:48 GMT2 days ago",3500807, 1.23x
6238,"Date:  Tue, 28 Jul 2020 03:31:00 GMT2 days ago",3500808, 3.4x
6237,"Date:  Tue, 28 Jul 2020 03:31:25 GMT2 days ago",3500809, 1.77x
6236,"Date:  Tue, 28 Jul 2020 03:31:42 GMT2 days ago",3500810, 1.91x
6235,"Date:  Tue, 28 Jul 2020 03:32:00 GMT2 days ago",3500811, 1.08x
6234,"Date:  Tue, 28 Jul 2020 03:32:09 GMT2 days ago",3500812, 1.71x
6233,"Date:  Tue, 28 Jul 2020 03:32:25 GMT2 days ago",3500813, 1.14x
6232,"Date:  Tue, 28 Jul 2020 03:32:35 GMT2 days ago",3500814, 1.01x
6231,"Date:  Tue, 28 Jul 2020 03:32:44 GMT2 days ago",3500815, 3.48x
6230,"Date:  Tue, 28 Jul 2020 03:33:10 GMT2 days ago",3500816, 2x
6229,"Date:  Tue, 28 Jul 2020 03:33:29 GMT2 days ago",3500817, 2.58x
6228,"Date:  Tue, 28 Jul 2020 03:33:51 GMT2 days ago",3500818, 1x
6227,"Date:  Tue, 28 Jul 2020 03:33:59 GMT2 days ago",3500819, 9.45x
6226,"Date:  Tue, 28 Jul 2020 03:34:40 GMT2 days ago",3500820, 3x
6225,"Date:  Tue, 28 Jul 2020 03:35:04 GMT2 days ago",3500821, 427.34x
6224,"Date:  Tue, 28 Jul 2020 03:36:40 GMT2 days ago",3500822, 1.63x
6223,"Date:  Tue, 28 Jul 2020 03:36:55 GMT2 days ago",3500823, 5.07x
6222,"Date:  Tue, 28 Jul 2020 03:37:27 GMT2 days ago",3500824, 1.68x
6221,"Date:  Tue, 28 Jul 2020 03:37:42 GMT2 days ago",3500825, 1.75x
6220,"Date:  Tue, 28 Jul 2020 03:37:59 GMT2 days ago",3500826, 5.98x
6219,"Date:  Tue, 28 Jul 2020 03:38:33 GMT2 days ago",3500827, 5.38x
6218,"Date:  Tue, 28 Jul 2020 03:39:06 GMT2 days ago",3500828, 4.65x
6217,"Date:  Tue, 28 Jul 2020 03:39:36 GMT2 days ago",3500829, 1.18x
6216,"Date:  Tue, 28 Jul 2020 03:39:47 GMT2 days ago",3500830, 2.39x
6215,"Date:  Tue, 28 Jul 2020 03:40:08 GMT2 days ago",3500831, 11.3x
6214,"Date:  Tue, 28 Jul 2020 03:40:51 GMT2 days ago",3500832, 3.58x
6213,"Date:  Tue, 28 Jul 2020 03:41:18 GMT2 days ago",3500833, 1.04x
6212,"Date:  Tue, 28 Jul 2020 03:41:27 GMT2 days ago",3500834, 1.98x
6211,"Date:  Tue, 28 Jul 2020 03:41:45 GMT2 days ago",3500835, 1.93x
6210,"Date:  Tue, 28 Jul 2020 03:42:03 GMT2 days ago",3500836, 1.41x
6209,"Date:  Tue, 28 Jul 2020 03:42:16 GMT2 days ago",3500837, 1.68x
6208,"Date:  Tue, 28 Jul 2020 03:42:32 GMT2 days ago",3500838, 1.65x
6207,"Date:  Tue, 28 Jul 2020 03:42:48 GMT2 days ago",3500839, 2.37x
6206,"Date:  Tue, 28 Jul 2020 03:43:08 GMT2 days ago",3500840, 1.96x
6205,"Date:  Tue, 28 Jul 2020 03:43:27 GMT2 days ago",3500841, 9.37x
6204,"Date:  Tue, 28 Jul 2020 03:44:07 GMT2 days ago",3500842, 1.15x
6203,"Date:  Tue, 28 Jul 2020 03:44:18 GMT2 days ago",3500843, 1.33x
6202,"Date:  Tue, 28 Jul 2020 03:44:30 GMT2 days ago",3500844, 1.65x
6201,"Date:  Tue, 28 Jul 2020 03:44:46 GMT2 days ago",3500845, 2.26x
6200,"Date:  Tue, 28 Jul 2020 03:45:06 GMT2 days ago",3500846, 1.08x
6199,"Date:  Tue, 28 Jul 2020 03:45:15 GMT2 days ago",3500847, 1.42x
6198,"Date:  Tue, 28 Jul 2020 03:45:29 GMT2 days ago",3500848, 3.38x
6197,"Date:  Tue, 28 Jul 2020 03:45:55 GMT2 days ago",3500849, 10.81x
6196,"Date:  Tue, 28 Jul 2020 03:46:38 GMT2 days ago",3500850, 1.57x
6195,"Date:  Tue, 28 Jul 2020 03:46:53 GMT2 days ago",3500851, 2.13x
6194,"Date:  Tue, 28 Jul 2020 03:47:12 GMT2 days ago",3500852, 1.01x
6193,"Date:  Tue, 28 Jul 2020 03:47:20 GMT2 days ago",3500853, 1.29x
6192,"Date:  Tue, 28 Jul 2020 03:47:32 GMT2 days ago",3500854, 1.13x
6191,"Date:  Tue, 28 Jul 2020 03:47:43 GMT2 days ago",3500855, 1.44x
6190,"Date:  Tue, 28 Jul 2020 03:47:56 GMT2 days ago",3500856, 3.4x
6189,"Date:  Tue, 28 Jul 2020 03:48:22 GMT2 days ago",3500857, 1.48x
6188,"Date:  Tue, 28 Jul 2020 03:48:36 GMT2 days ago",3500858, 1.58x
6187,"Date:  Tue, 28 Jul 2020 03:48:51 GMT2 days ago",3500859, 1.46x
6186,"Date:  Tue, 28 Jul 2020 03:49:05 GMT2 days ago",3500860, 1.43x
6185,"Date:  Tue, 28 Jul 2020 03:49:18 GMT2 days ago",3500861, 1.25x
6184,"Date:  Tue, 28 Jul 2020 03:49:30 GMT2 days ago",3500862, 11.64x
6183,"Date:  Tue, 28 Jul 2020 03:50:13 GMT2 days ago",3500863, 1.52x
6182,"Date:  Tue, 28 Jul 2020 03:50:28 GMT2 days ago",3500864, 2.74x
6181,"Date:  Tue, 28 Jul 2020 03:50:51 GMT2 days ago",3500865, 3.42x
6180,"Date:  Tue, 28 Jul 2020 03:51:17 GMT2 days ago",3500866, 12.52x
6179,"Date:  Tue, 28 Jul 2020 03:52:02 GMT2 days ago",3500867, 4.1x
6178,"Date:  Tue, 28 Jul 2020 03:52:30 GMT2 days ago",3500868, 1.12x
6177,"Date:  Tue, 28 Jul 2020 03:52:40 GMT2 days ago",3500869, 1.06x
6176,"Date:  Tue, 28 Jul 2020 03:52:49 GMT2 days ago",3500870, 2.04x
6175,"Date:  Tue, 28 Jul 2020 03:53:08 GMT2 days ago",3500871, 9.89x
6174,"Date:  Tue, 28 Jul 2020 03:53:49 GMT2 days ago",3500872, 2.49x
6173,"Date:  Tue, 28 Jul 2020 03:54:11 GMT2 days ago",3500873, 16.73x
6172,"Date:  Tue, 28 Jul 2020 03:55:00 GMT2 days ago",3500874, 1.2x
6171,"Date:  Tue, 28 Jul 2020 03:55:11 GMT2 days ago",3500875, 4.21x
6170,"Date:  Tue, 28 Jul 2020 03:55:40 GMT2 days ago",3500876, 1.63x
6169,"Date:  Tue, 28 Jul 2020 03:55:55 GMT2 days ago",3500877, 2.49x
6168,"Date:  Tue, 28 Jul 2020 03:56:17 GMT2 days ago",3500878, 3.37x
6167,"Date:  Tue, 28 Jul 2020 03:56:43 GMT2 days ago",3500879, 2.4x
6166,"Date:  Tue, 28 Jul 2020 03:57:04 GMT2 days ago",3500880, 1.53x
6165,"Date:  Tue, 28 Jul 2020 03:57:18 GMT2 days ago",3500881, 1.33x
6164,"Date:  Tue, 28 Jul 2020 03:57:31 GMT2 days ago",3500882, 1.16x
6163,"Date:  Tue, 28 Jul 2020 03:57:41 GMT2 days ago",3500883, 1x
6162,"Date:  Tue, 28 Jul 2020 03:57:50 GMT2 days ago",3500884, 2.41x
6161,"Date:  Tue, 28 Jul 2020 03:58:11 GMT2 days ago",3500885, 1.16x
6160,"Date:  Tue, 28 Jul 2020 03:58:21 GMT2 days ago",3500886, 96.89x
6159,"Date:  Tue, 28 Jul 2020 03:59:36 GMT2 days ago",3500887, 707.1x
6158,"Date:  Tue, 28 Jul 2020 04:01:19 GMT2 days ago",3500888, 1.37x
6157,"Date:  Tue, 28 Jul 2020 04:01:31 GMT2 days ago",3500889, 2.26x
6156,"Date:  Tue, 28 Jul 2020 04:01:52 GMT2 days ago",3500890, 1.11x
6155,"Date:  Tue, 28 Jul 2020 04:02:01 GMT2 days ago",3500891, 3.74x
6154,"Date:  Tue, 28 Jul 2020 04:02:29 GMT2 days ago",3500892, 4.14x
6153,"Date:  Tue, 28 Jul 2020 04:02:58 GMT2 days ago",3500893, 1.27x
6152,"Date:  Tue, 28 Jul 2020 04:03:09 GMT2 days ago",3500894, 1.03x
6151,"Date:  Tue, 28 Jul 2020 04:03:18 GMT2 days ago",3500895, 8.04x
6150,"Date:  Tue, 28 Jul 2020 04:03:57 GMT2 days ago",3500896, 5.5x
6149,"Date:  Tue, 28 Jul 2020 04:04:29 GMT2 days ago",3500897, 1.5x
6148,"Date:  Tue, 28 Jul 2020 04:04:44 GMT2 days ago",3500898, 1.41x
6147,"Date:  Tue, 28 Jul 2020 04:04:57 GMT2 days ago",3500899, 4.8x
6146,"Date:  Tue, 28 Jul 2020 04:05:28 GMT2 days ago",3500900, 3.22x
6145,"Date:  Tue, 28 Jul 2020 04:05:53 GMT2 days ago",3500901, 1.67x
6144,"Date:  Tue, 28 Jul 2020 04:06:09 GMT2 days ago",3500902, 1.41x
6143,"Date:  Tue, 28 Jul 2020 04:06:22 GMT2 days ago",3500903, 1.22x
6142,"Date:  Tue, 28 Jul 2020 04:06:33 GMT2 days ago",3500904, 2.15x
6141,"Date:  Tue, 28 Jul 2020 04:06:53 GMT2 days ago",3500905, 2.39x
6140,"Date:  Tue, 28 Jul 2020 04:07:14 GMT2 days ago",3500906, 1.23x
6139,"Date:  Tue, 28 Jul 2020 04:07:25 GMT2 days ago",3500907, 1.32x
6138,"Date:  Tue, 28 Jul 2020 04:07:37 GMT2 days ago",3500908, 3.08x
6137,"Date:  Tue, 28 Jul 2020 04:08:02 GMT2 days ago",3500909, 6.25x
6136,"Date:  Tue, 28 Jul 2020 04:08:36 GMT2 days ago",3500910, 1.31x
6135,"Date:  Tue, 28 Jul 2020 04:08:49 GMT2 days ago",3500911, 3.22x
6134,"Date:  Tue, 28 Jul 2020 04:09:14 GMT2 days ago",3500912, 3.24x
6133,"Date:  Tue, 28 Jul 2020 04:09:39 GMT2 days ago",3500913, 2.53x
6132,"Date:  Tue, 28 Jul 2020 04:10:01 GMT2 days ago",3500914, 2.55x
6131,"Date:  Tue, 28 Jul 2020 04:10:23 GMT2 days ago",3500915, 1.93x
6130,"Date:  Tue, 28 Jul 2020 04:10:41 GMT2 days ago",3500916, 1.18x
6129,"Date:  Tue, 28 Jul 2020 04:10:51 GMT2 days ago",3500917, 3.59x
6128,"Date:  Tue, 28 Jul 2020 04:11:18 GMT2 days ago",3500918, 1.46x
6127,"Date:  Tue, 28 Jul 2020 04:11:32 GMT2 days ago",3500919, 5.4x
6126,"Date:  Tue, 28 Jul 2020 04:12:04 GMT2 days ago",3500920, 1.62x
6125,"Date:  Tue, 28 Jul 2020 04:12:20 GMT2 days ago",3500921, 1.37x
6124,"Date:  Tue, 28 Jul 2020 04:12:33 GMT2 days ago",3500922, 12.24x
6123,"Date:  Tue, 28 Jul 2020 04:13:17 GMT2 days ago",3500923, 1.33x
6122,"Date:  Tue, 28 Jul 2020 04:13:29 GMT2 days ago",3500924, 1.36x
6121,"Date:  Tue, 28 Jul 2020 04:13:42 GMT2 days ago",3500925, 10.85x
6120,"Date:  Tue, 28 Jul 2020 04:14:25 GMT2 days ago",3500926, 3.37x
6119,"Date:  Tue, 28 Jul 2020 04:14:51 GMT2 days ago",3500927, 1.6x
6118,"Date:  Tue, 28 Jul 2020 04:15:06 GMT2 days ago",3500928, 2.18x
6117,"Date:  Tue, 28 Jul 2020 04:15:25 GMT2 days ago",3500929, 1.14x
6116,"Date:  Tue, 28 Jul 2020 04:15:36 GMT2 days ago",3500930, 1.49x
6115,"Date:  Tue, 28 Jul 2020 04:15:50 GMT2 days ago",3500931, 16.81x
6114,"Date:  Tue, 28 Jul 2020 04:16:39 GMT2 days ago",3500932, 1.08x
6113,"Date:  Tue, 28 Jul 2020 04:16:48 GMT2 days ago",3500933, 1x
6112,"Date:  Tue, 28 Jul 2020 04:16:57 GMT2 days ago",3500934, 3.69x
6111,"Date:  Tue, 28 Jul 2020 04:17:24 GMT2 days ago",3500935, 2.09x
6110,"Date:  Tue, 28 Jul 2020 04:17:43 GMT2 days ago",3500936, 13.65x
6109,"Date:  Tue, 28 Jul 2020 04:18:29 GMT2 days ago",3500937, 2.41x
6108,"Date:  Tue, 28 Jul 2020 04:18:50 GMT2 days ago",3500938, 1.46x
6107,"Date:  Tue, 28 Jul 2020 04:19:04 GMT2 days ago",3500939, 1.35x
6106,"Date:  Tue, 28 Jul 2020 04:19:16 GMT2 days ago",3500940, 35.25x
6105,"Date:  Tue, 28 Jul 2020 04:20:16 GMT2 days ago",3500941, 3.97x
6104,"Date:  Tue, 28 Jul 2020 04:20:44 GMT2 days ago",3500942, 7.92x
6103,"Date:  Tue, 28 Jul 2020 04:21:22 GMT2 days ago",3500943, 1x
6102,"Date:  Tue, 28 Jul 2020 04:21:31 GMT2 days ago",3500944, 41.01x
6101,"Date:  Tue, 28 Jul 2020 04:22:33 GMT2 days ago",3500945, 55.82x
6100,"Date:  Tue, 28 Jul 2020 04:23:39 GMT2 days ago",3500946, 2.13x
6099,"Date:  Tue, 28 Jul 2020 04:23:58 GMT2 days ago",3500947, 1.05x
6098,"Date:  Tue, 28 Jul 2020 04:24:07 GMT2 days ago",3500948, 2.51x
6097,"Date:  Tue, 28 Jul 2020 04:24:29 GMT2 days ago",3500949, 4.76x
