46,"Date:  Fri, 07 Aug 2020 12:26:10 GMT50 minutes ago",3540318, 6.03x
47,"Date:  Fri, 07 Aug 2020 12:26:01 GMT51 minutes ago",3540317, 1.08x
48,"Date:  Fri, 07 Aug 2020 12:25:24 GMT51 minutes ago",3540316, 7.06x
0,"Date:  Fri, 07 Aug 2020 12:25:10 GMT52 minutes ago",3540315, 1.5x
1,"Date:  Fri, 07 Aug 2020 12:24:59 GMT52 minutes ago",3540314, 1.25x
2,"Date:  Fri, 07 Aug 2020 12:23:34 GMT54 minutes ago",3540313, 195.32x
3,"Date:  Fri, 07 Aug 2020 12:23:17 GMT54 minutes ago",3540312, 1.91x
4,"Date:  Fri, 07 Aug 2020 12:22:26 GMT55 minutes ago",3540311, 18.41x
5,"Date:  Fri, 07 Aug 2020 12:22:17 GMT55 minutes ago",3540310, 1.08x
6,"Date:  Fri, 07 Aug 2020 12:21:42 GMT56 minutes ago",3540309, 6.12x
7,"Date:  Fri, 07 Aug 2020 12:21:30 GMT56 minutes ago",3540308, 1.34x
8,"Date:  Fri, 07 Aug 2020 12:21:14 GMT56 minutes ago",3540307, 1.65x
9,"Date:  Fri, 07 Aug 2020 12:20:48 GMT57 minutes ago",3540306, 3.53x
10,"Date:  Fri, 07 Aug 2020 12:20:03 GMT58 minutes ago",3540305, 12.5x
11,"Date:  Fri, 07 Aug 2020 12:19:45 GMT58 minutes ago",3540304, 1.97x
12,"Date:  Fri, 07 Aug 2020 12:19:23 GMT58 minutes ago",3540303, 2.47x
13,"Date:  Fri, 07 Aug 2020 12:19:14 GMT59 minutes ago",3540302, 1.09x
14,"Date:  Fri, 07 Aug 2020 12:19:01 GMT59 minutes ago",3540301, 1.37x
15,"Date:  Fri, 07 Aug 2020 12:18:50 GMT59 minutes ago",3540300, 1.21x
16,"Date:  Fri, 07 Aug 2020 12:18:30 GMT1 hour ago",3540299, 2.19x
17,"Date:  Fri, 07 Aug 2020 12:18:16 GMT1 hour ago",3540298, 1.52x
18,"Date:  Fri, 07 Aug 2020 12:18:05 GMT1 hour ago",3540297, 1.17x
19,"Date:  Fri, 07 Aug 2020 12:17:48 GMT1 hour ago",3540296, 1.76x
20,"Date:  Fri, 07 Aug 2020 12:17:37 GMT1 hour ago",3540295, 1.26x
21,"Date:  Fri, 07 Aug 2020 12:16:40 GMT1 hour ago",3540294, 27.93x
22,"Date:  Fri, 07 Aug 2020 12:16:04 GMT1 hour ago",3540293, 7.17x
23,"Date:  Fri, 07 Aug 2020 12:15:55 GMT1 hour ago",3540292, 1.01x
24,"Date:  Fri, 07 Aug 2020 12:15:31 GMT1 hour ago",3540291, 2.95x
25,"Date:  Fri, 07 Aug 2020 12:15:21 GMT1 hour ago",3540290, 1.16x
26,"Date:  Fri, 07 Aug 2020 12:15:07 GMT1 hour ago",3540289, 1.4x
27,"Date:  Fri, 07 Aug 2020 12:14:23 GMT1 hour ago",3540288, 12.26x
28,"Date:  Fri, 07 Aug 2020 12:13:33 GMT1 hour ago",3540287, 17.42x
29,"Date:  Fri, 07 Aug 2020 12:12:29 GMT1 hour ago",3540286, 49.81x
30,"Date:  Fri, 07 Aug 2020 12:12:17 GMT1 hour ago",3540285, 1.31x
31,"Date:  Fri, 07 Aug 2020 12:11:32 GMT1 hour ago",3540284, 12.24x
32,"Date:  Fri, 07 Aug 2020 12:11:21 GMT1 hour ago",3540283, 1.21x
33,"Date:  Fri, 07 Aug 2020 12:11:03 GMT1 hour ago",3540282, 1.88x
34,"Date:  Fri, 07 Aug 2020 12:10:52 GMT1 hour ago",3540281, 1.26x
35,"Date:  Fri, 07 Aug 2020 12:10:41 GMT1 hour ago",3540280, 1.2x
36,"Date:  Fri, 07 Aug 2020 12:10:26 GMT1 hour ago",3540279, 1.54x
37,"Date:  Fri, 07 Aug 2020 12:10:10 GMT1 hour ago",3540278, 1.69x
38,"Date:  Fri, 07 Aug 2020 12:09:53 GMT1 hour ago",3540277, 1.89x
39,"Date:  Fri, 07 Aug 2020 12:09:19 GMT1 hour ago",3540276, 5.64x
40,"Date:  Fri, 07 Aug 2020 12:08:31 GMT1 hour ago",3540275, 15.74x
41,"Date:  Fri, 07 Aug 2020 12:08:21 GMT1 hour ago",3540274, 1.16x
42,"Date:  Fri, 07 Aug 2020 12:07:42 GMT1 hour ago",3540273, 8.36x
43,"Date:  Fri, 07 Aug 2020 12:07:12 GMT1 hour ago",3540272, 4.44x
44,"Date:  Fri, 07 Aug 2020 12:07:01 GMT1 hour ago",3540271, 1.15x
45,"Date:  Fri, 07 Aug 2020 12:06:28 GMT1 hour ago",3540270, 5.87x
46,"Date:  Fri, 07 Aug 2020 12:06:17 GMT1 hour ago",3540269, 1.17x
47,"Date:  Fri, 07 Aug 2020 12:06:03 GMT1 hour ago",3540268, 1.47x
0,"Date:  Fri, 07 Aug 2020 12:05:47 GMT1 hour ago",3540267, 1.7x
1,"Date:  Fri, 07 Aug 2020 12:05:34 GMT1 hour ago",3540266, 1.38x
2,"Date:  Fri, 07 Aug 2020 12:04:30 GMT1 hour ago",3540265, 46.26x
3,"Date:  Fri, 07 Aug 2020 12:04:17 GMT1 hour ago",3540264, 1.36x
4,"Date:  Fri, 07 Aug 2020 12:04:05 GMT1 hour ago",3540263, 1.28x
5,"Date:  Fri, 07 Aug 2020 12:03:33 GMT1 hour ago",3540262, 5.15x
6,"Date:  Fri, 07 Aug 2020 12:03:25 GMT1 hour ago",3540261, 1x
7,"Date:  Fri, 07 Aug 2020 12:02:51 GMT1 hour ago",3540260, 5.92x
8,"Date:  Fri, 07 Aug 2020 12:02:38 GMT1 hour ago",3540259, 1.33x
9,"Date:  Fri, 07 Aug 2020 12:02:11 GMT1 hour ago",3540258, 3.7x
10,"Date:  Fri, 07 Aug 2020 12:01:37 GMT1 hour ago",3540257, 6.18x
11,"Date:  Fri, 07 Aug 2020 12:00:49 GMT1 hour ago",3540256, 15.8x
12,"Date:  Fri, 07 Aug 2020 11:59:53 GMT1 hour ago",3540255, 26.52x
13,"Date:  Fri, 07 Aug 2020 11:59:35 GMT1 hour ago",3540254, 1.89x
14,"Date:  Fri, 07 Aug 2020 11:59:06 GMT1 hour ago",3540253, 4.18x
15,"Date:  Fri, 07 Aug 2020 11:58:54 GMT1 hour ago",3540252, 1.32x
16,"Date:  Fri, 07 Aug 2020 11:58:37 GMT1 hour ago",3540251, 1.85x
17,"Date:  Fri, 07 Aug 2020 11:58:21 GMT1 hour ago",3540250, 1.68x
18,"Date:  Fri, 07 Aug 2020 11:58:04 GMT1 hour ago",3540249, 1.81x
19,"Date:  Fri, 07 Aug 2020 11:57:43 GMT1 hour ago",3540248, 2.32x
20,"Date:  Fri, 07 Aug 2020 11:57:25 GMT1 hour ago",3540247, 1.98x
21,"Date:  Fri, 07 Aug 2020 11:56:53 GMT1 hour ago",3540246, 5.17x
22,"Date:  Fri, 07 Aug 2020 11:56:41 GMT1 hour ago",3540245, 1.34x
23,"Date:  Fri, 07 Aug 2020 11:56:16 GMT1 hour ago",3540244, 3.12x
24,"Date:  Fri, 07 Aug 2020 11:56:03 GMT1 hour ago",3540243, 1.39x
25,"Date:  Fri, 07 Aug 2020 11:55:29 GMT1 hour ago",3540242, 5.7x
26,"Date:  Fri, 07 Aug 2020 11:55:09 GMT1 hour ago",3540241, 2.19x
27,"Date:  Fri, 07 Aug 2020 11:54:59 GMT1 hour ago",3540240, 1.14x
28,"Date:  Fri, 07 Aug 2020 11:54:41 GMT1 hour ago",3540239, 2.02x
29,"Date:  Fri, 07 Aug 2020 11:54:07 GMT1 hour ago",3540238, 5.81x
30,"Date:  Fri, 07 Aug 2020 11:53:22 GMT1 hour ago",3540237, 12.48x
31,"Date:  Fri, 07 Aug 2020 11:53:12 GMT1 hour ago",3540236, 1.15x
32,"Date:  Fri, 07 Aug 2020 11:52:56 GMT1 hour ago",3540235, 1.69x
33,"Date:  Fri, 07 Aug 2020 11:52:42 GMT1 hour ago",3540234, 1.47x
34,"Date:  Fri, 07 Aug 2020 11:52:22 GMT1 hour ago",3540233, 2.22x
35,"Date:  Fri, 07 Aug 2020 11:51:25 GMT1 hour ago",3540232, 29.25x
36,"Date:  Fri, 07 Aug 2020 11:51:08 GMT1 hour ago",3540231, 1.88x
37,"Date:  Fri, 07 Aug 2020 11:50:16 GMT1 hour ago",3540230, 19.95x
38,"Date:  Fri, 07 Aug 2020 11:49:47 GMT1 hour ago",3540229, 4.09x
39,"Date:  Fri, 07 Aug 2020 11:49:15 GMT1 hour ago",3540228, 5.13x
40,"Date:  Fri, 07 Aug 2020 11:49:05 GMT1 hour ago",3540227, 1.16x
41,"Date:  Fri, 07 Aug 2020 11:48:44 GMT1 hour ago",3540226, 2.29x
42,"Date:  Fri, 07 Aug 2020 11:48:27 GMT1 hour ago",3540225, 1.95x
43,"Date:  Fri, 07 Aug 2020 11:48:08 GMT1 hour ago",3540224, 2.02x
44,"Date:  Fri, 07 Aug 2020 11:47:48 GMT1 hour ago",3540223, 2.26x
45,"Date:  Fri, 07 Aug 2020 11:47:38 GMT1 hour ago",3540222, 1.09x
46,"Date:  Fri, 07 Aug 2020 11:46:15 GMT1 hour ago",3540221, 179.23x
47,"Date:  Fri, 07 Aug 2020 11:46:06 GMT1 hour ago",3540220, 1.04x
48,"Date:  Fri, 07 Aug 2020 11:45:51 GMT1 hour ago",3540219, 1.65x
0,"Date:  Fri, 07 Aug 2020 11:45:41 GMT1 hour ago",3540218, 1.13x
1,"Date:  Fri, 07 Aug 2020 11:45:29 GMT1 hour ago",3540217, 1.24x
2,"Date:  Fri, 07 Aug 2020 11:45:19 GMT1 hour ago",3540216, 1.13x
3,"Date:  Fri, 07 Aug 2020 11:44:40 GMT1 hour ago",3540215, 8.37x
4,"Date:  Fri, 07 Aug 2020 11:44:15 GMT1 hour ago",3540214, 3.17x
5,"Date:  Fri, 07 Aug 2020 11:43:57 GMT1 hour ago",3540213, 1.91x
6,"Date:  Fri, 07 Aug 2020 11:43:48 GMT1 hour ago",3540212, 1.1x
7,"Date:  Fri, 07 Aug 2020 11:43:30 GMT1 hour ago",3540211, 1.92x
8,"Date:  Fri, 07 Aug 2020 11:42:57 GMT1 hour ago",3540210, 5.58x
9,"Date:  Fri, 07 Aug 2020 11:42:36 GMT1 hour ago",3540209, 2.37x
10,"Date:  Fri, 07 Aug 2020 11:41:57 GMT1 hour ago",3540208, 8.66x
11,"Date:  Fri, 07 Aug 2020 11:41:43 GMT1 hour ago",3540207, 1.4x
12,"Date:  Fri, 07 Aug 2020 11:41:30 GMT1 hour ago",3540206, 1.46x
13,"Date:  Fri, 07 Aug 2020 11:40:33 GMT1 hour ago",3540205, 29.64x
14,"Date:  Fri, 07 Aug 2020 11:40:14 GMT1 hour ago",3540204, 2.02x
15,"Date:  Fri, 07 Aug 2020 11:40:00 GMT1 hour ago",3540203, 1.49x
16,"Date:  Fri, 07 Aug 2020 11:39:48 GMT1 hour ago",3540202, 1.32x
17,"Date:  Fri, 07 Aug 2020 11:39:32 GMT1 hour ago",3540201, 1.65x
18,"Date:  Fri, 07 Aug 2020 11:39:21 GMT1 hour ago",3540200, 1.23x
19,"Date:  Fri, 07 Aug 2020 11:39:03 GMT1 hour ago",3540199, 1.84x
20,"Date:  Fri, 07 Aug 2020 11:38:51 GMT1 hour ago",3540198, 1.29x
21,"Date:  Fri, 07 Aug 2020 11:38:36 GMT1 hour ago",3540197, 1.58x
22,"Date:  Fri, 07 Aug 2020 11:37:54 GMT1 hour ago",3540196, 10.92x
23,"Date:  Fri, 07 Aug 2020 11:37:41 GMT1 hour ago",3540195, 1.34x
24,"Date:  Fri, 07 Aug 2020 11:37:23 GMT1 hour ago",3540194, 1.98x
25,"Date:  Fri, 07 Aug 2020 11:37:13 GMT1 hour ago",3540193, 1.11x
26,"Date:  Fri, 07 Aug 2020 11:36:44 GMT1 hour ago",3540192, 4.14x
27,"Date:  Fri, 07 Aug 2020 11:35:08 GMT1 hour ago",3540191, 429.53x
28,"Date:  Fri, 07 Aug 2020 11:34:55 GMT1 hour ago",3540190, 1.41x
29,"Date:  Fri, 07 Aug 2020 11:34:41 GMT1 hour ago",3540189, 1.49x
30,"Date:  Fri, 07 Aug 2020 11:33:56 GMT1 hour ago",3540188, 12.58x
31,"Date:  Fri, 07 Aug 2020 11:33:34 GMT1 hour ago",3540187, 2.61x
32,"Date:  Fri, 07 Aug 2020 11:33:22 GMT1 hour ago",3540186, 1.27x
33,"Date:  Fri, 07 Aug 2020 11:33:08 GMT1 hour ago",3540185, 1.51x
34,"Date:  Fri, 07 Aug 2020 11:32:48 GMT1 hour ago",3540184, 2.26x
35,"Date:  Fri, 07 Aug 2020 11:32:17 GMT1 hour ago",3540183, 4.74x
36,"Date:  Fri, 07 Aug 2020 11:31:54 GMT1 hour ago",3540182, 2.77x
37,"Date:  Fri, 07 Aug 2020 11:31:36 GMT1 hour ago",3540181, 1.99x
38,"Date:  Fri, 07 Aug 2020 11:31:15 GMT1 hour ago",3540180, 2.32x
39,"Date:  Fri, 07 Aug 2020 11:30:52 GMT1 hour ago",3540179, 2.71x
40,"Date:  Fri, 07 Aug 2020 11:30:38 GMT1 hour ago",3540178, 1.48x
41,"Date:  Fri, 07 Aug 2020 11:30:09 GMT1 hour ago",3540177, 4.25x
42,"Date:  Fri, 07 Aug 2020 11:29:49 GMT1 hour ago",3540176, 2.23x
43,"Date:  Fri, 07 Aug 2020 11:29:41 GMT1 hour ago",3540175, 1.03x
44,"Date:  Fri, 07 Aug 2020 11:29:18 GMT1 hour ago",3540174, 2.64x
45,"Date:  Fri, 07 Aug 2020 11:29:07 GMT2 hours ago",3540173, 1.23x
46,"Date:  Fri, 07 Aug 2020 11:27:53 GMT2 hours ago",3540172, 91.2x
47,"Date:  Fri, 07 Aug 2020 11:27:31 GMT2 hours ago",3540171, 2.69x
48,"Date:  Fri, 07 Aug 2020 11:27:16 GMT2 hours ago",3540170, 1.61x
49,"Date:  Fri, 07 Aug 2020 11:26:27 GMT2 hours ago",3540169, 16.64x
0,"Date:  Fri, 07 Aug 2020 11:26:13 GMT2 hours ago",3540168, 1.48x
1,"Date:  Fri, 07 Aug 2020 11:26:02 GMT2 hours ago",3540167, 1.22x
2,"Date:  Fri, 07 Aug 2020 11:25:27 GMT2 hours ago",3540166, 6.24x
3,"Date:  Fri, 07 Aug 2020 11:25:06 GMT2 hours ago",3540165, 2.39x
4,"Date:  Fri, 07 Aug 2020 11:24:34 GMT2 hours ago",3540164, 5.2x
5,"Date:  Fri, 07 Aug 2020 11:23:44 GMT2 hours ago",3540163, 17.67x
6,"Date:  Fri, 07 Aug 2020 11:23:22 GMT2 hours ago",3540162, 2.52x
7,"Date:  Fri, 07 Aug 2020 11:22:56 GMT2 hours ago",3540161, 3.5x
8,"Date:  Fri, 07 Aug 2020 11:22:27 GMT2 hours ago",3540160, 4.15x
9,"Date:  Fri, 07 Aug 2020 11:22:12 GMT2 hours ago",3540159, 1.67x
10,"Date:  Fri, 07 Aug 2020 11:22:00 GMT2 hours ago",3540158, 1.23x
11,"Date:  Fri, 07 Aug 2020 11:21:36 GMT2 hours ago",3540157, 3.04x
12,"Date:  Fri, 07 Aug 2020 11:21:19 GMT2 hours ago",3540156, 1.87x
13,"Date:  Fri, 07 Aug 2020 11:21:08 GMT2 hours ago",3540155, 1.13x
14,"Date:  Fri, 07 Aug 2020 11:20:46 GMT2 hours ago",3540154, 2.73x
15,"Date:  Fri, 07 Aug 2020 11:20:27 GMT2 hours ago",3540153, 2.06x
16,"Date:  Fri, 07 Aug 2020 11:20:18 GMT2 hours ago",3540152, 1.07x
17,"Date:  Fri, 07 Aug 2020 11:19:32 GMT2 hours ago",3540151, 13.44x
18,"Date:  Fri, 07 Aug 2020 11:19:24 GMT2 hours ago",3540150, 1x
19,"Date:  Fri, 07 Aug 2020 11:19:04 GMT2 hours ago",3540149, 2.18x
20,"Date:  Fri, 07 Aug 2020 11:18:11 GMT2 hours ago",3540148, 21.62x
21,"Date:  Fri, 07 Aug 2020 11:17:44 GMT2 hours ago",3540147, 3.64x
22,"Date:  Fri, 07 Aug 2020 11:16:50 GMT2 hours ago",3540146, 24.22x
23,"Date:  Fri, 07 Aug 2020 11:16:36 GMT2 hours ago",3540145, 1.49x
24,"Date:  Fri, 07 Aug 2020 11:16:28 GMT2 hours ago",3540144, 1.01x
25,"Date:  Fri, 07 Aug 2020 11:15:43 GMT2 hours ago",3540143, 12.11x
26,"Date:  Fri, 07 Aug 2020 11:15:31 GMT2 hours ago",3540142, 1.32x
27,"Date:  Fri, 07 Aug 2020 11:14:42 GMT2 hours ago",3540141, 16.62x
28,"Date:  Fri, 07 Aug 2020 11:14:28 GMT2 hours ago",3540140, 1.43x
29,"Date:  Fri, 07 Aug 2020 11:14:15 GMT2 hours ago",3540139, 1.42x
30,"Date:  Fri, 07 Aug 2020 11:14:05 GMT2 hours ago",3540138, 1.09x
31,"Date:  Fri, 07 Aug 2020 11:13:55 GMT2 hours ago",3540137, 1.15x
32,"Date:  Fri, 07 Aug 2020 11:13:36 GMT2 hours ago",3540136, 2.02x
33,"Date:  Fri, 07 Aug 2020 11:13:24 GMT2 hours ago",3540135, 1.35x
34,"Date:  Fri, 07 Aug 2020 11:12:36 GMT2 hours ago",3540134, 15.59x
35,"Date:  Fri, 07 Aug 2020 11:12:15 GMT2 hours ago",3540133, 2.34x
36,"Date:  Fri, 07 Aug 2020 11:11:44 GMT2 hours ago",3540132, 4.75x
37,"Date:  Fri, 07 Aug 2020 11:11:36 GMT2 hours ago",3540131, 1.03x
38,"Date:  Fri, 07 Aug 2020 11:11:17 GMT2 hours ago",3540130, 2.08x
39,"Date:  Fri, 07 Aug 2020 11:10:49 GMT2 hours ago",3540129, 3.96x
40,"Date:  Fri, 07 Aug 2020 11:10:37 GMT2 hours ago",3540128, 1.26x
41,"Date:  Fri, 07 Aug 2020 11:10:27 GMT2 hours ago",3540127, 1.1x
42,"Date:  Fri, 07 Aug 2020 11:10:03 GMT2 hours ago",3540126, 2.89x
43,"Date:  Fri, 07 Aug 2020 11:08:31 GMT2 hours ago",3540125, 347.65x
44,"Date:  Fri, 07 Aug 2020 11:08:18 GMT2 hours ago",3540124, 1.4x
45,"Date:  Fri, 07 Aug 2020 11:07:57 GMT2 hours ago",3540123, 2.34x
46,"Date:  Fri, 07 Aug 2020 11:07:44 GMT2 hours ago",3540122, 1.43x
47,"Date:  Fri, 07 Aug 2020 11:07:33 GMT2 hours ago",3540121, 1.13x
48,"Date:  Fri, 07 Aug 2020 11:07:24 GMT2 hours ago",3540120, 1.09x
